 FLOW_OUT_5
observed          L95PPU         U95PPU         Best_Sim       M95PPU
19.853001       24.146000       46.991615       17.500000       39.707291      
19.079000       25.920000       53.219994       19.920000       43.605904      
23.525000       63.279991       98.447273       27.650000       88.125206      
18.834999       13.615458       43.308002       29.570000       21.312300      
12.218000       2.526901        24.724669       26.170000       6.088370       
10.348000       1.771344        14.419200       22.879999       4.154800       
8.803000        1.117274        8.628201        19.969999       3.385550       
7.606000        0.401148        5.423010        17.389999       2.889843       
5.190000        0.277980        3.778772        15.180000       2.515171       
11.378000       15.657499       37.892666       16.030001       34.111107      
15.426000       18.884998       37.981869       17.320000       30.012001      
20.582001       28.355999       53.542664       20.799999       43.343994      
19.922001       2.722125        19.304850       19.879999       6.576051       
17.747000       2.256599        12.955901       17.559999       4.693210       
15.435000       9.441041        15.779603       15.900000       13.494424      
10.158000       1.704222        9.645200        14.970000       3.956120       
9.801000        9.604800        16.741800       13.910000       14.629328      
7.469000        0.602345        8.402300        13.100000       2.419891       
6.692000        0.373716        4.477000        11.350000       1.458022       
6.284000        0.302496        2.900495        9.798000        1.192685       
4.823000        0.075066        1.844431        8.478000        0.993651       
4.371000        0.019599        1.614207        7.337000        0.862459       
16.091999       6.333200        23.292036       7.610000        18.999100      
15.470000       14.024799       44.284397       9.702000        35.078720      
17.841000       32.598999       67.711014       15.670000       58.436600      
12.295000       3.101953        34.600800       19.000000       10.283370      
12.806000       21.003918       34.433998       17.690001       29.169302      
14.425000       4.251697        20.639999       17.980000       8.725318       
7.767000        0.248314        11.022440       15.650000       1.655404       
6.638000        0.119078        5.448181        13.470000       0.986832       
5.706000        0.072856        2.361760        11.580000       0.716627       
4.331000        0.034421        1.384107        9.933000        0.561106       
4.022000        0.014506        1.198068        8.539000        0.460345       
5.174000        0.537940        1.897520        7.402000        1.334975       
5.572000        1.200097        4.504375        6.532000        3.095971       
16.190001       15.760401       70.314064       9.166000        59.763042      
12.138000       5.862934        33.033707       14.280000       12.304299      
12.263000       5.418640        15.511401       13.500000       7.424582       
17.631001       8.627104        13.606201       12.590000       10.161381      
15.212000       14.382334       25.557001       13.130000       20.492996      
7.658000        0.205481        9.907818        11.970000       1.662310       
6.408000        0.049130        5.166741        10.300000       0.772277       
6.013000        0.012713        2.654400        8.848000        0.485124       
5.330000        0.010409        1.082571        7.578000        0.352385       
4.403000        0.008935        0.929286        6.505000        0.275800       
3.657000        0.039438        0.781209        5.584000        0.308350       
9.927000        0.300483        1.316145        4.841000        0.662238       
16.018000       5.800100        20.024899       5.421000        17.743269      
8.204000        1.588958        8.409300        6.208000        2.991270       
10.609000       3.574208        7.096600        5.933000        4.896910       
11.698000       18.249332       30.078920       10.210000       25.888809      
6.405000        0.137849        8.680460        9.934000        1.051221       
6.236000        0.013083        4.270177        8.539000        0.452750       
6.008000        0.009521        2.193600        7.312000        0.238956       
4.764000        0.008082        0.627200        6.272000        0.150262       
4.570000        0.050032        0.308897        5.384000        0.261157       
5.853000        1.972344        11.304660       4.901000        8.680049       
5.128000        5.052865        12.184380       6.211000        8.264441       
10.991000       12.856944       39.063004       14.880000       20.966097      
5.334000        18.741375       28.414000       15.480000       24.534100      
3.831000        0.274275        14.759981       14.550000       2.620347       
2.824000        0.030504        8.759048        12.510000       1.272452       
3.232000        0.253975        4.451200        10.780000       1.373576       
3.145000        0.016554        2.781000        9.270000        0.730182       
2.928000        0.014170        1.851500        7.935000        0.575782       
2.707000        0.034118        1.379200        6.808000        0.558199       
2.851000        0.330022        1.677638        5.896000        0.897554       
4.116000        7.304650        28.873369       6.611000        24.955269      
5.687000        9.044441        19.818003       8.925000        12.763898      

p-factor= 0.45
r-factor= 3.09
R2= 0.29
Nash_Sutclif= -5.59


 FLOW_OUT_23
observed          L95PPU         U95PPU         Best_Sim       M95PPU
244.936996      233.229172      1075.487305     193.500000      891.857056     
191.888000      324.559998      722.093384      205.300003      637.758911     
181.757996      281.616669      574.042542      201.500000      434.145935     
184.468002      493.536407      766.081360      207.399994      648.664001     
142.608994      54.822453       459.115936      213.399994      132.573273     
130.535004      26.608885       284.391968      218.500000      80.179489      
120.927002      16.161495       297.101227      222.800003      62.191296      
118.806999      11.779054       216.633011      226.000000      55.441418      
119.273003      22.694078       207.486710      227.899994      52.274601      
116.000999      52.622143       152.908005      228.500000      105.951080     
153.438004      121.311249      357.769928      230.300003      280.143555     
145.707001      137.148209      358.093323      230.199997      247.309036     
219.675995      279.085022      1350.373413     249.600006      1121.724976    
271.708008      487.790009      1544.959839     240.199997      1376.780029    
278.165009      810.900024      1305.655151     250.800003      1190.115967    
228.257004      619.520081      1011.802979     265.200012      833.865967     
165.246002      129.325607      667.529968      276.399994      245.638046     
148.847000      84.589508       480.527679      287.600006      176.005997     
139.667007      54.589371       404.037994      298.000000      143.431122     
132.048004      46.731731       336.261017      307.000000      123.940994     
124.041000      46.121021       307.100037      314.100006      111.351486     
125.357002      79.018333       287.648010      320.200012      135.797607     
144.404007      126.006256      297.033325      325.600006      223.380020     
189.820007      239.550003      495.881165      337.600006      382.659027     
176.940994      271.700012      599.799927      336.399994      480.337067     
212.115997      416.140625      828.919800      400.700012      710.257996     
251.304001      383.649994      935.896973      346.600006      823.192139     
192.535995      234.457657      537.829956      348.500000      320.965942     
184.613998      319.849976      539.299927      351.899994      414.327026     
149.222000      62.302498       355.116028      353.899994      136.953903     
132.162994      35.420200       319.666260      353.600006      93.611595      
121.999001      19.768749       284.790009      352.000000      78.627708      
115.815002      15.191667       239.236023      348.799988      69.095802      
114.175003      20.403721       181.780029      344.100006      63.797806      
151.584000      111.415001      471.969757      339.299988      370.354584     
239.970001      206.675003      762.059998      335.700012      617.159058     
173.132996      114.266960      417.662445      331.100006      228.206955     
167.529999      145.858932      323.640045      338.399994      234.372055     
221.567993      320.289978      688.515015      334.000000      543.520935     
263.067993      344.431244      702.499878      328.100006      569.635925     
191.087997      104.126785      382.829987      324.700012      188.035019     
150.619995      37.034519       301.674011      320.299988      92.011887      
139.431000      24.768011       257.107971      315.399994      70.227791      
127.358002      13.328437       212.942520      309.500000      58.544518      
120.029999      25.219923       184.526718      302.799988      61.828903      
148.410995      67.776878       228.360352      295.399994      169.108810     
194.429993      143.421875      520.666321      289.299988      404.661987     
181.940994      220.360001      604.160034      283.899994      451.001923     
172.141006      164.467712      345.127502      279.600006      237.830978     
232.863007      306.004181      1310.730957     287.399994      1041.324951    
177.977005      187.447830      525.979980      275.500000      306.276001     
146.307999      54.046085       387.334045      273.500000      126.883575     
127.282997      25.898470       245.125015      271.000000      77.837204      
118.172997      18.027260       243.743759      267.899994      61.254406      
117.367996      11.519319       213.360016      264.000000      51.029800      
110.746002      5.828983        176.681747      259.299988      43.805908      
102.861000      3.592678        128.298004      253.699997      38.075577      
99.950996       26.247999       128.272003      247.300003      95.618904      
108.682999      74.515999       278.830322      240.600006      204.387009     
150.382004      141.406235      439.054932      238.500000      325.782043     
125.154999      135.013000      310.783997      231.600006      225.944000     
157.699005      195.634567      437.860077      227.000000      310.677948     
197.257004      256.607483      769.686646      231.500000      628.999817     
181.955002      332.280029      678.378723      227.600006      514.687012     
124.495003      37.984451       357.312531      226.300003      105.783485     
108.447998      15.805544       222.668488      223.699997      65.730003      
104.435997      11.370527       209.107742      220.500000      52.489399      
98.616997       6.494082        179.783401      216.600006      43.956715      
94.289001       11.493519       146.667007      212.199997      46.534103      
92.018997       13.163079       129.287994      207.100006      41.734501      
113.396004      61.430248       372.096771      202.600006      262.959167     
187.542007      156.510010      762.846619      201.300003      576.264038     
172.492996      211.067505      863.267578      199.500000      713.514893     
169.399994      228.752502      611.046692      205.600006      416.631989     
149.910004      368.820038      690.660095      207.899994      567.399963     
185.733994      381.279999      1028.191162     205.100006      862.087036     
207.315994      246.046677      730.266663      209.600006      483.251923     
142.871002      87.528244       490.956055      214.399994      191.695007     
118.903999      28.586304       310.752014      219.500000      96.283409      
106.839996      16.459505       296.907013      223.899994      77.643799      
98.802002       8.906108        234.378311      227.300003      66.297501      
121.692001      77.681007       268.757813      229.699997      190.512436     
192.345993      199.287491      468.221191      235.300003      341.817017     
167.945007      236.537491      678.849854      239.000000      506.123993     
178.298004      255.737503      544.479919      244.000000      391.557007     
140.182007      124.831528      361.097504      256.200012      211.411926     
196.625000      276.641663      772.807373      252.199997      615.650940     
174.429993      308.769989      670.459839      257.100006      491.498993     
124.343002      54.559410       383.047974      260.200012      128.818710     
111.602997      36.206585       249.838989      261.799988      95.829803      
106.573997      19.829260       249.909256      262.000000      77.564896      
101.362000      13.053050       210.059586      260.899994      66.394577      
95.574997       9.189025        175.329697      258.399994      57.842091      
105.330002      42.382187       225.564011      254.800003      151.357407     
157.710999      153.357498      541.353394      252.500000      431.310028     
181.988007      194.449997      443.693695      251.100006      315.064972     
224.837006      240.593323      772.262573      251.699997      646.573975     
182.227005      274.129974      728.745728      261.000000      573.820923     
233.348007      414.360016      959.753906      255.699997      814.997253     
201.746002      194.425003      526.450012      258.299988      317.629913     
130.542007      64.010315       385.032928      259.299988      141.859818     
117.120003      41.422123       278.067993      259.799988      105.794083     
109.197998      20.418751       266.587494      259.600006      87.415497      
103.097000      14.879937       249.115707      258.500000      75.292580      
92.536003       10.649657       205.743790      256.500000      65.742699      
125.150002      118.953499      288.996002      254.199997      233.740417     
181.983994      228.174988      909.668823      257.600006      707.930847     
254.184006      365.147522      859.622498      315.700012      688.031067     
231.117004      465.592468      911.902283      271.799988      778.387878     
197.514999      216.453125      520.354919      272.899994      326.911011     
169.921997      94.838524       410.117767      274.200012      169.537613     
145.542007      60.784798       275.583740      274.899994      124.517601     
135.173996      63.739532       261.984497      274.200012      121.039207     
129.949005      27.197460       245.294693      272.500000      75.657402      
122.976997      13.620435       211.922012      269.899994      59.037792      
116.778999      6.939706        161.668015      266.100006      50.689396      
110.101997      3.831726        131.794998      261.299988      44.075104      
104.238998      9.757122        107.634193      255.500000      40.838367      
203.457001      141.521881      812.634033      253.600006      649.941040     
180.401001      164.735428      450.299957      255.000000      259.074982     
192.158005      333.993347      922.360962      288.600006      739.747009     
177.057007      137.564072      565.642578      267.899994      311.024078     
143.546997      197.691681      479.586365      256.399994      373.565002     
171.235992      186.986664      454.725037      256.600006      312.600006     
117.880997      26.714893       317.435974      254.500000      86.032013      
106.500999      16.933773       232.416977      251.600006      58.164406      
102.250000      12.509975       207.742020      248.000000      46.124802      
96.330002       5.678270        189.760223      243.399994      38.617878      
91.456001       2.776795        143.779602      238.199997      33.194771      
98.712997       27.752251       106.386009      232.199997      74.958702      
109.625999      54.853596       224.480591      225.800003      148.913193     
205.227005      200.790634      1289.974731     221.800003      1086.407959    
174.800995      115.037498      577.400024      220.699997      270.793976     
141.942001      200.946869      484.543213      227.100006      387.839050     
182.863998      228.091660      457.563904      219.500000      351.972961     
178.908005      265.483765      462.611298      221.300003      376.434021     
114.192001      31.654055       342.385315      221.699997      102.927780     
103.059998      17.892084       240.472992      221.600006      64.653305      
101.679001      12.851386       204.595734      221.000000      51.344204      
98.052002       6.291747        190.967346      219.500000      43.163849      
92.788002       28.281906       160.276993      217.100006      57.303802      
86.134003       11.646900       112.520004      213.899994      36.943405      
137.572006      90.284836       281.617859      210.800003      225.316208     
207.070007      127.956253      468.973389      208.199997      344.424988     
99.112999       6.842961        171.242294      193.000000      45.634274      
94.841003       4.337889        144.373917      190.100006      36.709599      
87.851997       3.230136        131.362381      186.500000      30.963135      
81.998001       5.768011        107.122299      182.399994      30.871428      
102.736000      35.276859       240.047775      178.300003      155.831802     
98.289001       90.838020       258.206024      176.199997      163.665817     
88.473999       51.005726       327.428528      197.399994      118.654617     
79.976997       14.817225       185.380112      197.100006      54.147823      
79.055000       10.594031       157.087799      195.199997      46.846294      
78.228996       13.637584       119.432793      192.500000      44.538822      
90.747002       68.285774       133.985245      189.699997      107.226280     
102.348000      89.450661       263.601105      187.000000      209.174896     
116.378998      133.115631      330.329987      185.500000      249.098022     

p-factor= 0.75
r-factor= 6.60
R2= 0.11
Nash_Sutclif= -5.79


 FLOW_OUT_24
observed          L95PPU         U95PPU         Best_Sim       M95PPU
102.972000      283.247498      798.883728      156.600006      672.526978     
83.945999       346.400024      585.430054      171.500000      506.099884     
82.026001       264.154999      487.139984      176.899994      373.814972     
86.148003       442.244995      673.200073      206.100006      571.570129     
62.033001       36.233376       349.929962      199.800003      97.548096      
56.800999       23.473700       260.379974      201.199997      66.579689      
52.964001       13.082321       191.695984      199.899994      52.166698      
51.355000       11.551420       160.613800      196.500000      47.523285      
48.334999       18.963314       122.344009      191.600006      44.154408      
50.167999       53.204002       115.866005      185.899994      90.125107      
70.357002       112.254173      271.084167      182.399994      214.211060     
68.669998       118.285713      320.120026      180.800003      217.943939     
97.705002       276.880005      1083.920044     214.800003      913.191895     
114.402000      517.747498      1201.796753     227.100006      1086.316040    
117.327003      647.999939      1003.503418     245.000000      916.002014     
96.513000       594.915039      897.345154      265.799988      771.795959     
73.492996       117.196594      578.330017      280.000000      210.697983     
67.066002       69.534859       388.382050      288.500000      151.507126     
63.321999       49.902557       332.989960      292.500000      122.596573     
60.327999       36.302620       271.551208      292.700012      106.094597     
57.560001       39.037880       215.093018      289.799988      95.867790      
59.879002       63.257919       169.164993      284.700012      108.780121     
70.348000       97.966248       218.597229      280.500000      159.421326     
86.470001       196.087509      363.193329      285.299988      278.254974     
81.609001       244.023758      490.006714      292.899994      393.999969     
95.377998       341.183350      595.501953      344.100006      518.390991     
93.762001       325.079987      613.417480      289.700012      527.845093     
87.589996       184.200424      406.277496      287.100006      246.406021     
85.263000       176.996872      345.333282      286.700012      243.258011     
71.339996       49.619511       263.294678      282.000000      94.106995      
63.993999       25.361364       198.759979      274.299988      71.298309      
59.903999       18.759998       156.916000      264.899994      60.954994      
57.612999       14.044950       106.489182      254.399994      53.715408      
56.439999       15.466146       82.079002       243.100006      50.003399      
73.540001       84.621338       291.870850      233.199997      236.814087     
104.598999      166.679993      487.951416      229.699997      388.989960     
80.917000       89.495674       293.773682      227.399994      166.340393     
79.226997       111.003571      220.888306      229.500000      161.254974     
96.214996       220.093750      487.639954      241.000000      377.643036     
106.137001      236.179993      495.632446      225.699997      389.474152     
87.377998       87.677155       271.214020      223.399994      145.448730     
71.194000       29.141598       203.558640      217.300003      67.702003      
67.127998       19.016386       152.300980      209.699997      52.005806      
62.081001       9.548230        119.036926      200.899994      43.714111      
60.130001       24.339832       90.824013       191.600006      50.470898      
72.917000       67.071274       145.292007      183.000000      110.774231     
87.494003       112.815620      335.098785      178.899994      255.299942     
85.658997       171.611664      392.257538      180.100006      281.724030     
81.702003       103.918755      234.929993      177.500000      151.693024     
99.330002       244.577499      858.130005      188.800003      659.914978     
82.987000       135.971420      347.049988      185.399994      216.938965     
70.344002       35.742134       247.806763      182.500000      85.263603      
62.293999       16.744452       169.791519      177.600006      52.810707      
59.408001       12.036283       139.501999      171.500000      41.746803      
59.152000       7.776267        101.598007      164.500000      34.824001      
56.332001       3.566713        75.978348       156.800003      30.023949      
53.410000       1.989893        60.279198       148.699997      26.177946      
52.354000       31.350002       120.652512      140.699997      91.962021      
55.259998       68.510414       250.727036      134.300003      186.975235     
78.056000       119.088997      357.642029      134.399994      253.338074     
68.002998       109.113564      267.034027      131.399994      188.277679     
79.067001       139.257507      354.860046      132.899994      236.659973     
94.834999       255.759979      588.716187      158.899994      469.105927     
80.057999       287.384979      527.954956      167.100006      431.135986     
55.693001       27.075001       271.109344      156.899994      79.460602      
48.132999       13.104408       166.534012      153.600006      52.868298      
46.650002       10.061481       138.103210      149.199997      42.835117      
43.566002       5.432604        112.494156      144.000000      36.325161      
41.556999       12.037499       87.339996       138.300003      39.411999      
39.689999       9.868457        70.788498       132.300003      32.364368      
50.695999       45.176571       219.704651      127.000000      156.207672     
85.832001       106.394371      462.784485      125.800003      345.878204     
77.393997       190.360001      669.193359      134.000000      546.328003     
77.280998       176.654999      471.193268      143.100006      327.839966     
65.015999       259.950012      528.924988      168.600006      435.351044     
84.160004       319.480011      902.494629      160.899994      767.292969     
94.199997       206.217163      604.197571      176.600006      390.324036     
64.228996       72.906898       388.824036      185.199997      155.050308     
52.518002       23.045767       252.682999      188.800003      76.268890      
47.238998       12.699250       194.313004      189.500000      61.729691      
44.422001       8.727322        180.860809      188.000000      53.015865      
58.384998       76.499199       195.389679      195.600006      143.064392     
90.651001       137.212509      314.167480      190.500000      222.608032     
77.099998       164.000000      429.780090      190.000000      312.576965     
79.269997       174.816650      391.733276      193.899994      270.481018     
64.037003       71.587494       241.139984      200.699997      133.862488     
86.996002       196.854172      601.923828      195.300003      474.173981     
76.749001       246.130005      560.997498      202.699997      409.418976     
55.403000       41.484230       284.613037      202.000000      102.234978     
50.258999       27.212200       187.368011      198.600006      75.347389      
47.611000       16.598751       150.926010      193.800003      61.766689      
45.091999       10.257188       132.818985      187.800003      53.168182      
42.423000       7.152968        104.731613      181.000000      46.497452      
47.213001       50.678001       193.413528      174.199997      137.898285     
76.279999       136.228134      409.660065      175.399994      317.041992     
84.467003       149.656998      340.293335      177.699997      240.633987     
105.869003      233.259995      633.153259      182.300003      520.500000     
80.357002       203.820847      493.268677      191.800003      376.526062     
101.328003      376.620026      718.546753      195.600006      630.028870     
86.244003       157.497498      413.855042      202.699997      252.503006     
61.389999       52.113590       273.730255      203.500000      116.428917     
54.938000       35.605003       210.051987      202.199997      85.777496      
52.098999       18.458124       178.312012      199.100006      71.266296      
48.847000       14.239519       151.656372      194.500000      61.729237      
43.939999       11.347408       113.837593      188.699997      54.150036      
62.103001       109.030891      208.663269      184.300003      169.600052     
92.616997       204.962494      711.916565      201.100006      558.484070     
108.594002      291.049988      566.768738      247.800003      437.159027     
97.612000       388.310059      743.329956      210.800003      633.190918     
83.818001       150.156815      383.880035      213.899994      238.362015     
70.963997       59.452778       262.936005      213.199997      116.203903     
58.566002       48.313637       204.492050      210.500000      93.769783      
54.324001       48.200909       177.348022      206.199997      88.714607      
51.963001       23.073626       160.644257      200.800003      56.439796      
49.389000       9.750292        119.440414      194.300003      46.045605      
47.776001       6.961250        94.575005       186.800003      39.899403      
45.445999       4.418517        71.906235       178.699997      34.866505      
45.082001       8.802690        60.785194       170.199997      32.864639      
90.702003       117.181252      563.126709      171.800003      464.137878     
80.122002       110.245506      293.824036      174.300003      178.343002     
85.625000       255.664993      705.127441      216.199997      556.221863     
81.835999       119.906250      417.660034      196.000000      256.967010     
65.252998       169.754166      370.869324      192.399994      290.389923     
80.758003       150.571426      369.040039      189.899994      251.351028     
55.398998       22.735687       223.496674      186.800003      66.500099      
51.346001       14.249432       168.419983      182.000000      45.066498      
49.846001       10.580994       138.597214      175.899994      36.354897      
47.398998       3.947292        102.492393      168.699997      30.752239      
45.183998       1.886960        81.136497       161.100006      26.653460      
48.886002       31.432348       76.448006       154.100006      58.710590      
54.865002       51.964401       187.825958      148.800003      132.343277     
96.763000       139.154999      782.004639      160.300003      637.752014     
81.331001       85.719818       419.303955      156.500000      201.075729     
65.832001       172.716660      392.965668      162.399994      315.167938     
83.695000       156.315628      362.452515      160.899994      251.687027     
83.375999       200.188004      365.184998      163.899994      294.622009     
56.056000       22.152929       239.249298      163.100006      75.001503      
49.458000       12.368052       160.924240      160.500000      47.856491      
48.744999       9.251578        143.033066      156.500000      38.456856      
47.987999       3.954545        106.913589      151.399994      32.609032      
44.595001       21.857626       82.995003       145.699997      48.499298      
41.306999       8.631949        64.068581       139.600006      28.889311      
64.496002       55.977333       172.645584      135.199997      134.268082     
78.704002       88.800629       331.555939      133.899994      231.645950     
66.070999       118.952934      259.759949      139.899994      178.006989     
74.962997       126.933334      335.305725      131.399994      249.947952     
73.930000       98.884583       296.002655      136.500000      182.132126     
55.445999       10.640438       163.295517      132.899994      46.430798      
53.622002       4.250578        110.686348      128.399994      33.904591      
51.561001       2.746217        86.866394       123.199997      27.709946      
48.533001       1.858113        71.229202       117.800003      23.626270      
51.566002       48.330357       169.672012      106.800003      101.445206     
97.500000       306.612488      1065.244873     189.699997      904.431885     
80.168999       121.258186      415.227539      140.699997      211.091995     
61.484001       185.496002      320.160004      146.399994      260.580963     
50.681000       41.055267       218.412018      144.300003      89.433884      
45.032001       25.796961       148.889999      142.199997      57.703392      
45.741001       19.226250       127.128014      139.000000      49.220699      
45.898998       11.651000       109.257607      135.000000      41.477890      
45.362000       9.142830        79.196808       130.300003      36.063423      
46.588001       12.460751       67.012001       125.199997      35.197533      
53.571999       58.559998       99.127998       123.099998      78.912590      
60.129002       95.024300       208.831955      119.900002      148.234589     

p-factor= 0.52
r-factor= 11.44
R2= 0.12
Nash_Sutclif= -46.85


 FLOW_OUT_25
observed          L95PPU         U95PPU         Best_Sim       M95PPU
21.289000       43.042503       83.394669       15.390000       74.295509      
18.674000       41.499603       54.487720       20.969999       49.834595      
16.959999       6.043694        32.997471       21.559999       12.157519      
16.004000       20.550001       27.518007       21.080000       24.168901      
13.166000       1.631348        16.440401       19.180000       3.699140       
12.488000       1.084818        8.889001        16.719999       2.644860       
11.991000       0.340778        4.570840        14.580000       2.196053       
11.743000       1.037540        3.324960        12.700000       2.532832       
11.208000       1.648417        3.555200        11.260000       2.586060       
12.052000       2.062763        3.976508        10.050000       3.001569       
14.550000       8.275001        17.853252       10.060000       15.225158      
13.959000       3.794506        8.117599        9.701000        5.400940       
18.865000       18.173000       71.965637       11.750000       60.383881      
26.615000       70.860001       111.017105      24.820000       100.703705     
24.764000       47.407997       62.653992       29.389999       57.047398      
19.089001       10.190921       42.090000       30.549999       16.510399      
14.884000       4.586806        24.784571       27.200001       7.206321       
13.620000       2.786846        13.362502       24.000000       5.576790       
13.734000       1.918031        9.246201        21.170000       4.748290       
13.521000       1.534900        6.145840        18.639999       4.125623       
13.430000       1.385949        4.518863        16.450001       3.626130       
12.765000       1.598156        4.444089        14.530000       3.447311       
15.125000       4.684500        10.013350       13.070000       8.383490       
16.723000       12.347625       26.412600       13.640000       21.723032      
19.221001       13.985001       25.351999       13.950000       20.313601      
22.063999       21.257999       37.651329       16.340000       29.037193      
25.268000       44.942005       94.266731       21.950001       86.969612      
20.523001       22.300690       46.678375       26.049999       27.714199      
19.113001       28.769377       43.233009       27.690001       35.530499      
15.770000       4.997061        23.142799       25.230000       8.098499       
13.393000       2.476062        14.276000       22.309999       5.583450       
12.822000       1.957670        8.474601        19.670000       4.729309       
12.070000       1.923551        5.987200        17.400000       4.303199       
12.247000       2.187699        5.301625        15.420000       3.830229       
16.816000       8.975094        25.746464       14.590000       20.953669      
24.101000       36.333500       74.548836       19.740000       64.303513      
17.888000       8.973765        32.256397       21.410000       14.988722      
18.235001       21.858498       39.991989       21.280001       33.514999      
21.962000       27.946749       40.797253       22.510000       36.014103      
24.701000       46.416756       63.804012       26.520000       57.891613      
18.945999       6.294712        29.041775       26.290001       10.715409      
16.301001       3.943161        19.444401       23.330000       6.321809       
14.223000       2.330625        11.190001       20.639999       5.210220       
12.938000       1.758009        7.808939        18.209999       4.487729       
13.116000       1.404446        5.648512        16.110001       3.944735       
17.646000       7.070906        20.001139       14.690000       15.385591      
21.392000       19.338501       36.974255       16.520000       28.674498      
20.372000       33.051003       59.235882       19.680000       50.827797      
20.122999       20.183090       35.564674       21.480000       26.702503      
25.218000       50.818745       84.638245       27.760000       76.115494      
17.525999       13.286292       33.588005       26.570000       18.468203      
13.010000       5.015234        21.659998       24.160000       8.337898       
12.965000       2.907599        13.974801       21.379999       5.066520       
11.821000       1.430761        8.262599        18.809999       4.112720       
12.159000       1.252221        5.375969        16.549999       3.562031       
12.170000       1.067691        4.602110        14.530000       3.112623       
10.493000       0.877376        3.690670        12.790000       2.737223       
9.534000        0.756231        3.236425        11.260000       2.420940       
11.485000       2.472857        4.903440        10.000000       3.965919       
16.235001       4.256156        9.043500        9.348000        6.461750       
14.335000       4.770622        8.800126        8.748000        6.356350       
19.066999       6.950982        12.167500       8.920000        8.996982       
22.169001       11.414000       25.852503       9.852000        20.103426      
20.788000       6.179615        14.150888       9.997000        8.932069       
14.854000       0.953671        6.512959        8.903000        2.138852       
12.009000       0.646414        4.020067        7.764000        1.384112       
11.157000       0.498707        2.526375        6.762000        1.099871       
10.126000       0.185885        1.954975        5.874000        0.917126       
9.821000        0.595599        1.833835        5.122000        1.062169       
9.747000        0.583302        1.657748        4.512000        1.001695       
13.439000       4.305167        25.430532       4.757000        20.500280      
19.816999       19.341677       39.594604       8.733000        31.105026      
15.821000       23.024002       36.169277       11.280000       32.388004      
15.509000       4.318864        21.994265       12.870000       9.059332       
14.297000       10.824063       18.443001       11.920000       15.370498      
16.879000       15.993999       43.829502       12.620000       35.549503      
19.059999       10.118771       35.525070       16.350000       19.715633      
14.090000       3.526391        14.922798       14.750000       6.648549       
12.743000       1.464392        9.545799        13.030000       3.427680       
12.031000       0.702471        5.961900        11.450000       2.841325       
12.120000       0.518517        4.093680        10.080000       2.471167       
14.474000       3.517040        9.719450        9.042000        7.556120       
19.709999       14.900001       31.080503       10.880000       23.606001      
16.562000       22.299000       61.123493       13.290000       50.416000      
18.245001       21.479502       50.818672       18.700001       33.830399      
15.801000       6.940898        21.505550       18.120001       10.757689      
18.621000       4.744306        14.832664       15.810000       7.986121       
18.108000       16.902187       28.723341       16.459999       22.950598      
14.515000       2.901488        12.137752       14.840000       5.444160       
13.892000       1.600339        8.262150        13.210000       3.291880       
13.250000       0.727713        5.031420        11.580000       2.478287       
12.608000       0.452478        3.470200        10.130000       2.119257       
11.864000       0.372807        2.843011        8.878000        1.848281       
12.381000       2.648292        8.632631        7.924000        6.729227       
17.179001       9.157200        21.583347       8.876000        17.833637      
20.032000       5.904418        13.125859       9.224000        8.785489       
19.448999       14.155999       28.029747       10.120000       22.976202      
19.080999       14.788250       30.358500       11.470000       24.611404      
22.719000       33.782001       56.272007       15.790000       50.489605      
17.993999       8.403727        27.531469       16.950001       13.357700      
13.919000       2.030195        14.260198       15.130000       4.701079       
12.834000       1.515382        9.779900        13.340000       3.474191       
12.489000       0.834878        6.111550        11.740000       2.904131       
11.720000       0.506072        4.175628        10.320000       2.506891       
10.671000       0.466611        3.405000        9.080000        2.194067       
14.700000       8.681900        21.218197       9.416000        18.499401      
20.275999       10.346250       22.378496       10.090000       17.038099      
21.767000       15.897000       31.885498       11.970000       25.426895      
20.875999       1.982770        13.011202       11.520000       4.764150       
17.509001       1.626042        7.644999        10.240000       3.471419       
15.765000       5.325833        9.169714        9.262000        7.533201       
14.876000       1.229685        6.252099        8.687000        2.868970       
13.136000       5.288200        9.429733        8.030000        7.950031       
13.285000       0.531935        5.005588        7.537000        1.860091       
12.399000       0.299532        2.789980        6.553000        1.195604       
11.758000       0.174512        1.883738        5.683000        0.999868       
11.073000       0.025854        1.580322        4.936000        0.838371       
10.551000       0.022328        1.339688        4.287000        0.732745       
18.631001       3.765938        13.707054       4.434000        10.907458      
16.771000       7.292133        22.887974       5.583000        17.850060      
17.037001       19.100798       39.519951       8.674000        32.939941      
16.252001       2.461411        20.993492       10.550000       7.155389       
14.223000       10.569180       18.317690       9.777000        15.605171      
16.235001       2.568927        11.860963       9.905000        5.320271       
12.339000       0.162119        6.725525        8.636000        1.152855       
11.408000       0.074181        3.749005        7.437000        0.719301       
10.763000       0.036954        1.938311        6.401000        0.540953       
10.274000       0.010682        1.282371        5.493000        0.430530       
9.905000        0.008403        0.944670        4.723000        0.356116       
10.629000       0.347074        1.464620        4.099000        0.879077       
11.613000       0.729016        2.670880        3.628000        1.779916       
19.059000       7.920950        37.873405       4.994000        31.655529      
15.700000       3.861410        20.532198       7.765000        7.993769       
15.017000       2.977071        8.855234        7.363000        4.281110       
18.566000       4.736891        8.369025        6.855000        5.734680       
19.621000       7.620875        15.379068       7.138000        11.454889      
13.476000       0.144221        5.805664        6.525000        1.122726       
