Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_22     6.408000        0.049130        5.166741        10.300000      
FLOW_OUT_22     6.013000        0.012713        2.654400        8.848000       
FLOW_OUT_22     5.330000        0.010409        1.082571        7.578000       
FLOW_OUT_22     4.403000        0.008935        0.929286        6.505000       
FLOW_OUT_22     3.657000        0.039438        0.781209        5.584000       
FLOW_OUT_22     9.927000        0.300483        1.316145        4.841000       
FLOW_OUT_22     16.018000       5.800100        20.024899       5.421000       
FLOW_OUT_22     8.204000        1.588958        8.409300        6.208000       
FLOW_OUT_22     10.609000       3.574208        7.096600        5.933000       
FLOW_OUT_22     11.698000       18.249332       30.078920       10.210000      
FLOW_OUT_22     6.405000        0.137849        8.680460        9.934000       
FLOW_OUT_22     6.236000        0.013083        4.270177        8.539000       
FLOW_OUT_22     6.008000        0.009521        2.193600        7.312000       
FLOW_OUT_22     4.764000        0.008082        0.627200        6.272000       
FLOW_OUT_22     4.570000        0.050032        0.308897        5.384000       
FLOW_OUT_22     5.853000        1.972344        11.304660       4.901000       
FLOW_OUT_22     5.128000        5.052865        12.184380       6.211000       
FLOW_OUT_22     10.991000       12.856944       39.063004       14.880000      
FLOW_OUT_22     5.334000        18.741375       28.414000       15.480000      
FLOW_OUT_22     3.831000        0.274275        14.759981       14.550000      
FLOW_OUT_22     2.824000        0.030504        8.759048        12.510000      
FLOW_OUT_22     3.232000        0.253975        4.451200        10.780000      
FLOW_OUT_22     3.145000        0.016554        2.781000        9.270000       
FLOW_OUT_22     2.928000        0.014170        1.851500        7.935000       
FLOW_OUT_22     2.707000        0.034118        1.379200        6.808000       
FLOW_OUT_22     2.851000        0.330022        1.677638        5.896000       
FLOW_OUT_22     4.116000        7.304650        28.873369       6.611000       
FLOW_OUT_22     5.687000        9.044441        19.818003       8.925000       
FLOW_OUT_23     244.936996      233.229172      1075.487305     193.500000     
FLOW_OUT_23     191.888000      324.559998      722.093384      205.300003     
FLOW_OUT_23     181.757996      281.616669      574.042542      201.500000     
FLOW_OUT_23     184.468002      493.536407      766.081360      207.399994     
FLOW_OUT_23     142.608994      54.822453       459.115936      213.399994     
FLOW_OUT_23     130.535004      26.608885       284.391968      218.500000     
FLOW_OUT_23     120.927002      16.161495       297.101227      222.800003     
FLOW_OUT_23     118.806999      11.779054       216.633011      226.000000     
FLOW_OUT_23     119.273003      22.694078       207.486710      227.899994     
FLOW_OUT_23     116.000999      52.622143       152.908005      228.500000     
FLOW_OUT_23     153.438004      121.311249      357.769928      230.300003     
FLOW_OUT_23     145.707001      137.148209      358.093323      230.199997     
FLOW_OUT_23     219.675995      279.085022      1350.373413     249.600006     
FLOW_OUT_23     271.708008      487.790009      1544.959839     240.199997     
FLOW_OUT_23     278.165009      810.900024      1305.655151     250.800003     
FLOW_OUT_23     228.257004      619.520081      1011.802979     265.200012     
FLOW_OUT_23     165.246002      129.325607      667.529968      276.399994     
FLOW_OUT_23     148.847000      84.589508       480.527679      287.600006     
FLOW_OUT_23     139.667007      54.589371       404.037994      298.000000     
FLOW_OUT_23     132.048004      46.731731       336.261017      307.000000     
FLOW_OUT_23     124.041000      46.121021       307.100037      314.100006     
FLOW_OUT_23     125.357002      79.018333       287.648010      320.200012     
FLOW_OUT_23     144.404007      126.006256      297.033325      325.600006     
FLOW_OUT_23     189.820007      239.550003      495.881165      337.600006     
FLOW_OUT_23     176.940994      271.700012      599.799927      336.399994     
FLOW_OUT_23     212.115997      416.140625      828.919800      400.700012     
FLOW_OUT_23     251.304001      383.649994      935.896973      346.600006     
FLOW_OUT_23     192.535995      234.457657      537.829956      348.500000     
FLOW_OUT_23     184.613998      319.849976      539.299927      351.899994     
FLOW_OUT_23     149.222000      62.302498       355.116028      353.899994     
FLOW_OUT_23     132.162994      35.420200       319.666260      353.600006     
FLOW_OUT_23     121.999001      19.768749       284.790009      352.000000     
FLOW_OUT_23     115.815002      15.191667       239.236023      348.799988     
FLOW_OUT_23     114.175003      20.403721       181.780029      344.100006     
FLOW_OUT_23     151.584000      111.415001      471.969757      339.299988     
FLOW_OUT_23     239.970001      206.675003      762.059998      335.700012     
FLOW_OUT_23     173.132996      114.266960      417.662445      331.100006     
FLOW_OUT_23     167.529999      145.858932      323.640045      338.399994     
FLOW_OUT_23     221.567993      320.289978      688.515015      334.000000     
FLOW_OUT_23     263.067993      344.431244      702.499878      328.100006     
FLOW_OUT_23     191.087997      104.126785      382.829987      324.700012     
FLOW_OUT_23     150.619995      37.034519       301.674011      320.299988     
FLOW_OUT_23     139.431000      24.768011       257.107971      315.399994     
FLOW_OUT_23     127.358002      13.328437       212.942520      309.500000     
FLOW_OUT_23     120.029999      25.219923       184.526718      302.799988     
FLOW_OUT_23     148.410995      67.776878       228.360352      295.399994     
FLOW_OUT_23     194.429993      143.421875      520.666321      289.299988     
FLOW_OUT_23     181.940994      220.360001      604.160034      283.899994     
FLOW_OUT_23     172.141006      164.467712      345.127502      279.600006     
FLOW_OUT_23     232.863007      306.004181      1310.730957     287.399994     
FLOW_OUT_23     177.977005      187.447830      525.979980      275.500000     
FLOW_OUT_23     146.307999      54.046085       387.334045      273.500000     
FLOW_OUT_23     127.282997      25.898470       245.125015      271.000000     
FLOW_OUT_23     118.172997      18.027260       243.743759      267.899994     
FLOW_OUT_23     117.367996      11.519319       213.360016      264.000000     
FLOW_OUT_23     110.746002      5.828983        176.681747      259.299988     
FLOW_OUT_23     102.861000      3.592678        128.298004      253.699997     
FLOW_OUT_23     99.950996       26.247999       128.272003      247.300003     
FLOW_OUT_23     108.682999      74.515999       278.830322      240.600006     
FLOW_OUT_23     150.382004      141.406235      439.054932      238.500000     
FLOW_OUT_23     125.154999      135.013000      310.783997      231.600006     
FLOW_OUT_23     157.699005      195.634567      437.860077      227.000000     
FLOW_OUT_23     197.257004      256.607483      769.686646      231.500000     
FLOW_OUT_23     181.955002      332.280029      678.378723      227.600006     
FLOW_OUT_23     124.495003      37.984451       357.312531      226.300003     
FLOW_OUT_23     108.447998      15.805544       222.668488      223.699997     
FLOW_OUT_23     104.435997      11.370527       209.107742      220.500000     
FLOW_OUT_23     98.616997       6.494082        179.783401      216.600006     
FLOW_OUT_23     94.289001       11.493519       146.667007      212.199997     
FLOW_OUT_23     92.018997       13.163079       129.287994      207.100006     
FLOW_OUT_23     113.396004      61.430248       372.096771      202.600006     
FLOW_OUT_23     187.542007      156.510010      762.846619      201.300003     
FLOW_OUT_23     172.492996      211.067505      863.267578      199.500000     
FLOW_OUT_23     169.399994      228.752502      611.046692      205.600006     
FLOW_OUT_23     149.910004      368.820038      690.660095      207.899994     
FLOW_OUT_23     185.733994      381.279999      1028.191162     205.100006     
FLOW_OUT_23     207.315994      246.046677      730.266663      209.600006     
FLOW_OUT_23     142.871002      87.528244       490.956055      214.399994     
FLOW_OUT_23     118.903999      28.586304       310.752014      219.500000     
FLOW_OUT_23     106.839996      16.459505       296.907013      223.899994     
FLOW_OUT_23     98.802002       8.906108        234.378311      227.300003     
FLOW_OUT_23     121.692001      77.681007       268.757813      229.699997     
FLOW_OUT_23     192.345993      199.287491      468.221191      235.300003     
FLOW_OUT_23     167.945007      236.537491      678.849854      239.000000     
FLOW_OUT_23     178.298004      255.737503      544.479919      244.000000     
FLOW_OUT_23     140.182007      124.831528      361.097504      256.200012     
FLOW_OUT_23     196.625000      276.641663      772.807373      252.199997     
FLOW_OUT_23     174.429993      308.769989      670.459839      257.100006     
FLOW_OUT_23     124.343002      54.559410       383.047974      260.200012     
FLOW_OUT_23     111.602997      36.206585       249.838989      261.799988     
FLOW_OUT_23     106.573997      19.829260       249.909256      262.000000     
FLOW_OUT_23     101.362000      13.053050       210.059586      260.899994     
FLOW_OUT_23     95.574997       9.189025        175.329697      258.399994     
FLOW_OUT_23     105.330002      42.382187       225.564011      254.800003     
FLOW_OUT_23     157.710999      153.357498      541.353394      252.500000     
FLOW_OUT_23     181.988007      194.449997      443.693695      251.100006     
FLOW_OUT_23     224.837006      240.593323      772.262573      251.699997     
FLOW_OUT_23     182.227005      274.129974      728.745728      261.000000     
FLOW_OUT_23     233.348007      414.360016      959.753906      255.699997     
FLOW_OUT_23     201.746002      194.425003      526.450012      258.299988     
FLOW_OUT_23     130.542007      64.010315       385.032928      259.299988     
FLOW_OUT_23     117.120003      41.422123       278.067993      259.799988     
FLOW_OUT_23     109.197998      20.418751       266.587494      259.600006     
FLOW_OUT_23     103.097000      14.879937       249.115707      258.500000     
FLOW_OUT_23     92.536003       10.649657       205.743790      256.500000     
FLOW_OUT_23     125.150002      118.953499      288.996002      254.199997     
FLOW_OUT_23     181.983994      228.174988      909.668823      257.600006     
FLOW_OUT_23     254.184006      365.147522      859.622498      315.700012     
FLOW_OUT_23     231.117004      465.592468      911.902283      271.799988     
FLOW_OUT_23     197.514999      216.453125      520.354919      272.899994     
FLOW_OUT_23     169.921997      94.838524       410.117767      274.200012     
FLOW_OUT_23     145.542007      60.784798       275.583740      274.899994     
FLOW_OUT_23     135.173996      63.739532       261.984497      274.200012     
FLOW_OUT_23     129.949005      27.197460       245.294693      272.500000     
FLOW_OUT_23     122.976997      13.620435       211.922012      269.899994     
FLOW_OUT_23     116.778999      6.939706        161.668015      266.100006     
FLOW_OUT_23     110.101997      3.831726        131.794998      261.299988     
FLOW_OUT_23     104.238998      9.757122        107.634193      255.500000     
FLOW_OUT_23     203.457001      141.521881      812.634033      253.600006     
FLOW_OUT_23     180.401001      164.735428      450.299957      255.000000     
FLOW_OUT_23     192.158005      333.993347      922.360962      288.600006     
FLOW_OUT_23     177.057007      137.564072      565.642578      267.899994     
FLOW_OUT_23     143.546997      197.691681      479.586365      256.399994     
FLOW_OUT_23     171.235992      186.986664      454.725037      256.600006     
FLOW_OUT_23     117.880997      26.714893       317.435974      254.500000     
FLOW_OUT_23     106.500999      16.933773       232.416977      251.600006     
FLOW_OUT_23     102.250000      12.509975       207.742020      248.000000     
FLOW_OUT_23     96.330002       5.678270        189.760223      243.399994     
FLOW_OUT_23     91.456001       2.776795        143.779602      238.199997     
FLOW_OUT_23     98.712997       27.752251       106.386009      232.199997     
FLOW_OUT_23     109.625999      54.853596       224.480591      225.800003     
FLOW_OUT_23     205.227005      200.790634      1289.974731     221.800003     
FLOW_OUT_23     174.800995      115.037498      577.400024      220.699997     
FLOW_OUT_23     141.942001      200.946869      484.543213      227.100006     
FLOW_OUT_23     182.863998      228.091660      457.563904      219.500000     
FLOW_OUT_23     178.908005      265.483765      462.611298      221.300003     
FLOW_OUT_23     114.192001      31.654055       342.385315      221.699997     
FLOW_OUT_23     103.059998      17.892084       240.472992      221.600006     
FLOW_OUT_23     101.679001      12.851386       204.595734      221.000000     
FLOW_OUT_23     98.052002       6.291747        190.967346      219.500000     
FLOW_OUT_23     92.788002       28.281906       160.276993      217.100006     
FLOW_OUT_23     86.134003       11.646900       112.520004      213.899994     
FLOW_OUT_23     137.572006      90.284836       281.617859      210.800003     
FLOW_OUT_23     207.070007      127.956253      468.973389      208.199997     
FLOW_OUT_23     99.112999       6.842961        171.242294      193.000000     
FLOW_OUT_23     94.841003       4.337889        144.373917      190.100006     
FLOW_OUT_23     87.851997       3.230136        131.362381      186.500000     
FLOW_OUT_23     81.998001       5.768011        107.122299      182.399994     
FLOW_OUT_23     102.736000      35.276859       240.047775      178.300003     
FLOW_OUT_23     98.289001       90.838020       258.206024      176.199997     
FLOW_OUT_23     88.473999       51.005726       327.428528      197.399994     
FLOW_OUT_23     79.976997       14.817225       185.380112      197.100006     
FLOW_OUT_23     79.055000       10.594031       157.087799      195.199997     
FLOW_OUT_23     78.228996       13.637584       119.432793      192.500000     
FLOW_OUT_23     90.747002       68.285774       133.985245      189.699997     
FLOW_OUT_23     102.348000      89.450661       263.601105      187.000000     
FLOW_OUT_23     116.378998      133.115631      330.329987      185.500000     
FLOW_OUT_24     102.972000      283.247498      798.883728      156.600006     
FLOW_OUT_24     83.945999       346.400024      585.430054      171.500000     
FLOW_OUT_24     82.026001       264.154999      487.139984      176.899994     
FLOW_OUT_24     86.148003       442.244995      673.200073      206.100006     
FLOW_OUT_24     62.033001       36.233376       349.929962      199.800003     
FLOW_OUT_24     56.800999       23.473700       260.379974      201.199997     
FLOW_OUT_24     52.964001       13.082321       191.695984      199.899994     
FLOW_OUT_24     51.355000       11.551420       160.613800      196.500000     
FLOW_OUT_24     48.334999       18.963314       122.344009      191.600006     
FLOW_OUT_24     50.167999       53.204002       115.866005      185.899994     
FLOW_OUT_24     70.357002       112.254173      271.084167      182.399994     
FLOW_OUT_24     68.669998       118.285713      320.120026      180.800003     
FLOW_OUT_24     97.705002       276.880005      1083.920044     214.800003     
FLOW_OUT_24     114.402000      517.747498      1201.796753     227.100006     
FLOW_OUT_24     117.327003      647.999939      1003.503418     245.000000     
FLOW_OUT_24     96.513000       594.915039      897.345154      265.799988     
FLOW_OUT_24     73.492996       117.196594      578.330017      280.000000     
FLOW_OUT_24     67.066002       69.534859       388.382050      288.500000     
FLOW_OUT_24     63.321999       49.902557       332.989960      292.500000     
FLOW_OUT_24     60.327999       36.302620       271.551208      292.700012     
FLOW_OUT_24     57.560001       39.037880       215.093018      289.799988     
FLOW_OUT_24     59.879002       63.257919       169.164993      284.700012     
FLOW_OUT_24     70.348000       97.966248       218.597229      280.500000     
FLOW_OUT_24     86.470001       196.087509      363.193329      285.299988     
FLOW_OUT_24     81.609001       244.023758      490.006714      292.899994     
FLOW_OUT_24     95.377998       341.183350      595.501953      344.100006     
FLOW_OUT_24     93.762001       325.079987      613.417480      289.700012     
FLOW_OUT_24     87.589996       184.200424      406.277496      287.100006     
FLOW_OUT_24     85.263000       176.996872      345.333282      286.700012     
FLOW_OUT_24     71.339996       49.619511       263.294678      282.000000     
FLOW_OUT_24     63.993999       25.361364       198.759979      274.299988     
FLOW_OUT_24     59.903999       18.759998       156.916000      264.899994     
FLOW_OUT_24     57.612999       14.044950       106.489182      254.399994     
FLOW_OUT_24     56.439999       15.466146       82.079002       243.100006     
FLOW_OUT_24     73.540001       84.621338       291.870850      233.199997     
FLOW_OUT_24     104.598999      166.679993      487.951416      229.699997     
FLOW_OUT_24     80.917000       89.495674       293.773682      227.399994     
FLOW_OUT_24     79.226997       111.003571      220.888306      229.500000     
FLOW_OUT_24     96.214996       220.093750      487.639954      241.000000     
FLOW_OUT_24     106.137001      236.179993      495.632446      225.699997     
FLOW_OUT_24     87.377998       87.677155       271.214020      223.399994     
FLOW_OUT_24     71.194000       29.141598       203.558640      217.300003     
FLOW_OUT_24     67.127998       19.016386       152.300980      209.699997     
FLOW_OUT_24     62.081001       9.548230        119.036926      200.899994     
FLOW_OUT_24     60.130001       24.339832       90.824013       191.600006     
FLOW_OUT_24     72.917000       67.071274       145.292007      183.000000     
FLOW_OUT_24     87.494003       112.815620      335.098785      178.899994     
FLOW_OUT_24     85.658997       171.611664      392.257538      180.100006     
FLOW_OUT_24     81.702003       103.918755      234.929993      177.500000     
FLOW_OUT_24     99.330002       244.577499      858.130005      188.800003     
FLOW_OUT_24     82.987000       135.971420      347.049988      185.399994     
FLOW_OUT_24     70.344002       35.742134       247.806763      182.500000     
FLOW_OUT_24     62.293999       16.744452       169.791519      177.600006     
FLOW_OUT_24     59.408001       12.036283       139.501999      171.500000     
FLOW_OUT_24     59.152000       7.776267        101.598007      164.500000     
FLOW_OUT_24     56.332001       3.566713        75.978348       156.800003     
FLOW_OUT_24     53.410000       1.989893        60.279198       148.699997     
FLOW_OUT_24     52.354000       31.350002       120.652512      140.699997     
FLOW_OUT_24     55.259998       68.510414       250.727036      134.300003     
FLOW_OUT_24     78.056000       119.088997      357.642029      134.399994     
FLOW_OUT_24     68.002998       109.113564      267.034027      131.399994     
FLOW_OUT_24     79.067001       139.257507      354.860046      132.899994     
FLOW_OUT_24     94.834999       255.759979      588.716187      158.899994     
FLOW_OUT_24     80.057999       287.384979      527.954956      167.100006     
FLOW_OUT_24     55.693001       27.075001       271.109344      156.899994     
FLOW_OUT_24     48.132999       13.104408       166.534012      153.600006     
FLOW_OUT_24     46.650002       10.061481       138.103210      149.199997     
FLOW_OUT_24     43.566002       5.432604        112.494156      144.000000     
FLOW_OUT_24     41.556999       12.037499       87.339996       138.300003     
FLOW_OUT_24     39.689999       9.868457        70.788498       132.300003     
FLOW_OUT_24     50.695999       45.176571       219.704651      127.000000     
FLOW_OUT_24     85.832001       106.394371      462.784485      125.800003     
FLOW_OUT_24     77.393997       190.360001      669.193359      134.000000     
FLOW_OUT_24     77.280998       176.654999      471.193268      143.100006     
FLOW_OUT_24     65.015999       259.950012      528.924988      168.600006     
FLOW_OUT_24     84.160004       319.480011      902.494629      160.899994     
FLOW_OUT_24     94.199997       206.217163      604.197571      176.600006     
FLOW_OUT_24     64.228996       72.906898       388.824036      185.199997     
FLOW_OUT_24     52.518002       23.045767       252.682999      188.800003     
FLOW_OUT_24     47.238998       12.699250       194.313004      189.500000     
FLOW_OUT_24     44.422001       8.727322        180.860809      188.000000     
FLOW_OUT_24     58.384998       76.499199       195.389679      195.600006     
FLOW_OUT_24     90.651001       137.212509      314.167480      190.500000     
FLOW_OUT_24     77.099998       164.000000      429.780090      190.000000     
FLOW_OUT_24     79.269997       174.816650      391.733276      193.899994     
FLOW_OUT_24     64.037003       71.587494       241.139984      200.699997     
FLOW_OUT_24     86.996002       196.854172      601.923828      195.300003     
FLOW_OUT_24     76.749001       246.130005      560.997498      202.699997     
FLOW_OUT_24     55.403000       41.484230       284.613037      202.000000     
FLOW_OUT_24     50.258999       27.212200       187.368011      198.600006     
FLOW_OUT_24     47.611000       16.598751       150.926010      193.800003     
FLOW_OUT_24     45.091999       10.257188       132.818985      187.800003     
FLOW_OUT_24     42.423000       7.152968        104.731613      181.000000     
FLOW_OUT_24     47.213001       50.678001       193.413528      174.199997     
FLOW_OUT_24     76.279999       136.228134      409.660065      175.399994     
FLOW_OUT_24     84.467003       149.656998      340.293335      177.699997     
FLOW_OUT_24     105.869003      233.259995      633.153259      182.300003     
FLOW_OUT_24     80.357002       203.820847      493.268677      191.800003     
FLOW_OUT_24     101.328003      376.620026      718.546753      195.600006     
FLOW_OUT_24     86.244003       157.497498      413.855042      202.699997     
FLOW_OUT_24     61.389999       52.113590       273.730255      203.500000     
FLOW_OUT_24     54.938000       35.605003       210.051987      202.199997     
FLOW_OUT_24     52.098999       18.458124       178.312012      199.100006     
FLOW_OUT_24     48.847000       14.239519       151.656372      194.500000     
FLOW_OUT_24     43.939999       11.347408       113.837593      188.699997     
FLOW_OUT_24     62.103001       109.030891      208.663269      184.300003     
FLOW_OUT_24     92.616997       204.962494      711.916565      201.100006     
FLOW_OUT_24     108.594002      291.049988      566.768738      247.800003     
FLOW_OUT_24     97.612000       388.310059      743.329956      210.800003     
FLOW_OUT_24     83.818001       150.156815      383.880035      213.899994     
FLOW_OUT_24     70.963997       59.452778       262.936005      213.199997     
FLOW_OUT_24     58.566002       48.313637       204.492050      210.500000     
FLOW_OUT_24     54.324001       48.200909       177.348022      206.199997     
FLOW_OUT_24     51.963001       23.073626       160.644257      200.800003     
FLOW_OUT_24     49.389000       9.750292        119.440414      194.300003     
FLOW_OUT_24     47.776001       6.961250        94.575005       186.800003     
FLOW_OUT_24     45.445999       4.418517        71.906235       178.699997     
FLOW_OUT_24     45.082001       8.802690        60.785194       170.199997     
FLOW_OUT_24     90.702003       117.181252      563.126709      171.800003     
FLOW_OUT_24     80.122002       110.245506      293.824036      174.300003     
FLOW_OUT_24     85.625000       255.664993      705.127441      216.199997     
FLOW_OUT_24     81.835999       119.906250      417.660034      196.000000     
FLOW_OUT_24     65.252998       169.754166      370.869324      192.399994     
FLOW_OUT_24     80.758003       150.571426      369.040039      189.899994     
FLOW_OUT_24     55.398998       22.735687       223.496674      186.800003     
FLOW_OUT_24     51.346001       14.249432       168.419983      182.000000     
FLOW_OUT_24     49.846001       10.580994       138.597214      175.899994     
FLOW_OUT_24     47.398998       3.947292        102.492393      168.699997     
FLOW_OUT_24     45.183998       1.886960        81.136497       161.100006     
FLOW_OUT_24     48.886002       31.432348       76.448006       154.100006     
FLOW_OUT_24     54.865002       51.964401       187.825958      148.800003     
FLOW_OUT_24     96.763000       139.154999      782.004639      160.300003     
FLOW_OUT_24     81.331001       85.719818       419.303955      156.500000     
FLOW_OUT_24     65.832001       172.716660      392.965668      162.399994     
FLOW_OUT_24     83.695000       156.315628      362.452515      160.899994     
FLOW_OUT_24     83.375999       200.188004      365.184998      163.899994     
FLOW_OUT_24     56.056000       22.152929       239.249298      163.100006     
FLOW_OUT_24     49.458000       12.368052       160.924240      160.500000     
FLOW_OUT_24     48.744999       9.251578        143.033066      156.500000     
FLOW_OUT_24     47.987999       3.954545        106.913589      151.399994     
FLOW_OUT_24     44.595001       21.857626       82.995003       145.699997     
FLOW_OUT_24     41.306999       8.631949        64.068581       139.600006     
FLOW_OUT_24     64.496002       55.977333       172.645584      135.199997     
FLOW_OUT_24     78.704002       88.800629       331.555939      133.899994     
FLOW_OUT_24     66.070999       118.952934      259.759949      139.899994     
FLOW_OUT_24     74.962997       126.933334      335.305725      131.399994     
FLOW_OUT_24     73.930000       98.884583       296.002655      136.500000     
FLOW_OUT_24     55.445999       10.640438       163.295517      132.899994     
FLOW_OUT_24     53.622002       4.250578        110.686348      128.399994     
FLOW_OUT_24     51.561001       2.746217        86.866394       123.199997     
FLOW_OUT_24     48.533001       1.858113        71.229202       117.800003     
FLOW_OUT_24     51.566002       48.330357       169.672012      106.800003     
FLOW_OUT_24     97.500000       306.612488      1065.244873     189.699997     
FLOW_OUT_24     80.168999       121.258186      415.227539      140.699997     
FLOW_OUT_24     61.484001       185.496002      320.160004      146.399994     
FLOW_OUT_24     50.681000       41.055267       218.412018      144.300003     
FLOW_OUT_24     45.032001       25.796961       148.889999      142.199997     
FLOW_OUT_24     45.741001       19.226250       127.128014      139.000000     
FLOW_OUT_24     45.898998       11.651000       109.257607      135.000000     
FLOW_OUT_24     45.362000       9.142830        79.196808       130.300003     
FLOW_OUT_24     46.588001       12.460751       67.012001       125.199997     
FLOW_OUT_24     53.571999       58.559998       99.127998       123.099998     
FLOW_OUT_24     60.129002       95.024300       208.831955      119.900002     
FLOW_OUT_25     21.289000       43.042503       83.394669       15.390000      
FLOW_OUT_25     18.674000       41.499603       54.487720       20.969999      
FLOW_OUT_25     16.959999       6.043694        32.997471       21.559999      
FLOW_OUT_25     16.004000       20.550001       27.518007       21.080000      
FLOW_OUT_25     13.166000       1.631348        16.440401       19.180000      
FLOW_OUT_25     12.488000       1.084818        8.889001        16.719999      
FLOW_OUT_25     11.991000       0.340778        4.570840        14.580000      
FLOW_OUT_25     11.743000       1.037540        3.324960        12.700000      
FLOW_OUT_25     11.208000       1.648417        3.555200        11.260000      
FLOW_OUT_25     12.052000       2.062763        3.976508        10.050000      
FLOW_OUT_25     14.550000       8.275001        17.853252       10.060000      
FLOW_OUT_25     13.959000       3.794506        8.117599        9.701000       
FLOW_OUT_25     18.865000       18.173000       71.965637       11.750000      
FLOW_OUT_25     26.615000       70.860001       111.017105      24.820000      
FLOW_OUT_25     24.764000       47.407997       62.653992       29.389999      
FLOW_OUT_25     19.089001       10.190921       42.090000       30.549999      
FLOW_OUT_25     14.884000       4.586806        24.784571       27.200001      
FLOW_OUT_25     13.620000       2.786846        13.362502       24.000000      
FLOW_OUT_25     13.734000       1.918031        9.246201        21.170000      
FLOW_OUT_25     13.521000       1.534900        6.145840        18.639999      
FLOW_OUT_25     13.430000       1.385949        4.518863        16.450001      
FLOW_OUT_25     12.765000       1.598156        4.444089        14.530000      
FLOW_OUT_25     15.125000       4.684500        10.013350       13.070000      
FLOW_OUT_25     16.723000       12.347625       26.412600       13.640000      
FLOW_OUT_25     19.221001       13.985001       25.351999       13.950000      
FLOW_OUT_25     22.063999       21.257999       37.651329       16.340000      
FLOW_OUT_25     25.268000       44.942005       94.266731       21.950001      
FLOW_OUT_25     20.523001       22.300690       46.678375       26.049999      
FLOW_OUT_25     19.113001       28.769377       43.233009       27.690001      
FLOW_OUT_25     15.770000       4.997061        23.142799       25.230000      
FLOW_OUT_25     13.393000       2.476062        14.276000       22.309999      
FLOW_OUT_25     12.822000       1.957670        8.474601        19.670000      
FLOW_OUT_25     12.070000       1.923551        5.987200        17.400000      
FLOW_OUT_25     12.247000       2.187699        5.301625        15.420000      
FLOW_OUT_25     16.816000       8.975094        25.746464       14.590000      
FLOW_OUT_25     24.101000       36.333500       74.548836       19.740000      
FLOW_OUT_25     17.888000       8.973765        32.256397       21.410000      
FLOW_OUT_25     18.235001       21.858498       39.991989       21.280001      
FLOW_OUT_25     21.962000       27.946749       40.797253       22.510000      
FLOW_OUT_25     24.701000       46.416756       63.804012       26.520000      
FLOW_OUT_25     18.945999       6.294712        29.041775       26.290001      
FLOW_OUT_25     16.301001       3.943161        19.444401       23.330000      
FLOW_OUT_25     14.223000       2.330625        11.190001       20.639999      
FLOW_OUT_25     12.938000       1.758009        7.808939        18.209999      
FLOW_OUT_25     13.116000       1.404446        5.648512        16.110001      
FLOW_OUT_25     17.646000       7.070906        20.001139       14.690000      
FLOW_OUT_25     21.392000       19.338501       36.974255       16.520000      
FLOW_OUT_25     20.372000       33.051003       59.235882       19.680000      
FLOW_OUT_25     20.122999       20.183090       35.564674       21.480000      
FLOW_OUT_25     25.218000       50.818745       84.638245       27.760000      
FLOW_OUT_25     17.525999       13.286292       33.588005       26.570000      
FLOW_OUT_25     13.010000       5.015234        21.659998       24.160000      
FLOW_OUT_25     12.965000       2.907599        13.974801       21.379999      
FLOW_OUT_25     11.821000       1.430761        8.262599        18.809999      
FLOW_OUT_25     12.159000       1.252221        5.375969        16.549999      
FLOW_OUT_25     12.170000       1.067691        4.602110        14.530000      
FLOW_OUT_25     10.493000       0.877376        3.690670        12.790000      
FLOW_OUT_25     9.534000        0.756231        3.236425        11.260000      
FLOW_OUT_25     11.485000       2.472857        4.903440        10.000000      
FLOW_OUT_25     16.235001       4.256156        9.043500        9.348000       
FLOW_OUT_25     14.335000       4.770622        8.800126        8.748000       
FLOW_OUT_25     19.066999       6.950982        12.167500       8.920000       
FLOW_OUT_25     22.169001       11.414000       25.852503       9.852000       
FLOW_OUT_25     20.788000       6.179615        14.150888       9.997000       
FLOW_OUT_25     14.854000       0.953671        6.512959        8.903000       
FLOW_OUT_25     12.009000       0.646414        4.020067        7.764000       
FLOW_OUT_25     11.157000       0.498707        2.526375        6.762000       
FLOW_OUT_25     10.126000       0.185885        1.954975        5.874000       
FLOW_OUT_25     9.821000        0.595599        1.833835        5.122000       
FLOW_OUT_25     9.747000        0.583302        1.657748        4.512000       
FLOW_OUT_25     13.439000       4.305167        25.430532       4.757000       
FLOW_OUT_25     19.816999       19.341677       39.594604       8.733000       
FLOW_OUT_25     15.821000       23.024002       36.169277       11.280000      
FLOW_OUT_25     15.509000       4.318864        21.994265       12.870000      
FLOW_OUT_25     14.297000       10.824063       18.443001       11.920000      
FLOW_OUT_25     16.879000       15.993999       43.829502       12.620000      
FLOW_OUT_25     19.059999       10.118771       35.525070       16.350000      
FLOW_OUT_25     14.090000       3.526391        14.922798       14.750000      
FLOW_OUT_25     12.743000       1.464392        9.545799        13.030000      
FLOW_OUT_25     12.031000       0.702471        5.961900        11.450000      
FLOW_OUT_25     12.120000       0.518517        4.093680        10.080000      
FLOW_OUT_25     14.474000       3.517040        9.719450        9.042000       
FLOW_OUT_25     19.709999       14.900001       31.080503       10.880000      
FLOW_OUT_25     16.562000       22.299000       61.123493       13.290000      
FLOW_OUT_25     18.245001       21.479502       50.818672       18.700001      
FLOW_OUT_25     15.801000       6.940898        21.505550       18.120001      
FLOW_OUT_25     18.621000       4.744306        14.832664       15.810000      
FLOW_OUT_25     18.108000       16.902187       28.723341       16.459999      
