Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:46830000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
46830000;2;01/03/1978;;1;1;274,163;111,599;174,04;11;30;1;1;1;;0;148,055;140,872;134,81;149,086;152,194;165,93;181,208;203,883;227,529;252,119;274,163;267,338;247,127;228,736;215,586;209,704;203,883;194,695;187,907;178,995;170,245;157,425;144,969;134,81;127,867;123,963;120,106;116,296;112,532;111,599;111,599;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1978;;1;1;282,857;88,394;159,415;19;5;1;1;1;;0;91,829;91,829;90,105;89,248;88,394;91,829;97,074;103,333;107,895;111,599;117,244;124,935;140,872;151,155;165,93;181,208;221,528;274,163;282,857;269,034;247,127;228,736;212,05;194,695;183,431;176,793;170,245;158,479;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
46830000;2;01/01/1978;;1;1;170,245;93,565;137,94;6;31;1;1;1;;0;146,001;151,155;156,374;160,595;163,789;170,245;169,162;163,789;151,155;134,81;122,995;115,35;118,195;122,995;128,85;135,813;141,892;149,086;155,325;161,657;168,083;170,245;161,657;139,854;121,066;107,895;102,43;99,738;97,074;95,313;93,565;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1977;;1;1;139,854;81,676;108,942;31;12;1;1;1;;0;102,43;109,741;115,35;120,106;123,963;122,995;116,296;100,632;88,394;85,01;83,337;81,676;85,01;87,543;90,105;95,313;102,43;108,817;113,469;117,244;121,066;122,995;118,195;108,817;102,43;106,061;114,408;126,887;131,817;134,81;139,854;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1977;;1;1;94,437;76,772;84,918;30;19;1;1;1;;0;86,696;85,01;83,337;81,676;81,676;80,029;80,029;80,029;82,505;85,851;88,394;88,394;86,696;83,337;81,676;79,21;78,394;78,394;76,772;81,676;85,01;88,394;90,105;91,829;91,829;90,105;88,394;88,394;89,248;94,437;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1977;;1;1;106,061;78,394;92,066;12;24;1;1;1;;0;99,738;99,738;98,847;98,847;96,192;91,829;92,695;93,565;97,074;99,738;104,24;106,061;104,24;104,24;102,43;97,074;91,829;85,851;83,337;81,676;80,029;80,851;79,21;78,394;80,029;81,676;84,172;88,394;91,829;91,829;88,394;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1977;;1;1;97,074;75,164;77,753;30;14;1;1;1;;0;77,582;77,582;76,772;76,772;76,772;76,772;76,772;75,966;75,966;75,966;75,966;75,966;75,966;75,164;75,164;75,164;75,164;75,164;75,164;75,164;75,164;75,164;75,164;75,164;75,164;75,164;83,337;89,248;90,965;97,074;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1977;;1;1;82,505;77,582;79,822;1;30;1;1;1;;0;82,505;82,505;81,676;81,676;81,676;81,676;81,676;80,851;80,029;80,029;80,029;80,029;80,029;80,029;80,029;80,029;79,21;79,21;79,21;79,21;79,21;79,21;79,21;78,394;78,394;78,394;78,394;78,394;78,394;77,582;77,582;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1977;;1;1;88,394;82,505;84,826;1;29;1;1;1;;0;88,394;86,696;86,696;86,696;86,696;86,696;86,696;85,851;85,851;85,851;85,851;85,01;85,01;85,01;85,01;85,01;85,01;85,01;84,172;84,172;83,337;83,337;83,337;83,337;83,337;83,337;83,337;83,337;82,505;82,505;82,505;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1977;;1;1;93,565;88,394;90,884;1;26;1;1;1;;0;93,565;93,565;93,565;92,695;92,695;91,829;91,829;91,829;91,829;90,965;90,965;90,965;90,965;90,965;90,965;91,829;91,829;91,829;90,965;90,105;90,105;90,105;90,105;89,248;89,248;88,394;88,394;88,394;88,394;88,394;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/05/1977;;1;1;144,969;93,565;107,231;2;31;1;1;1;;0;140,872;144,969;140,872;131,817;122,029;113,469;108,817;104,24;102,43;100,632;99,738;98,847;98,847;98,847;97,074;98,847;102,43;105,149;106,061;107,895;107,895;106,977;105,149;102,43;100,632;98,847;97,074;97,074;95,313;95,313;93,565;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/04/1977;;1;1;137,828;97,074;115,998;9;19;1;1;1;;0;105,149;108,817;116,296;122,995;128,85;130,825;133,809;136,819;137,828;135,813;127,867;121,066;115,35;110,669;106,061;103,333;100,632;98,847;97,074;97,074;98,847;100,632;103,333;106,061;109,741;113,469;119,149;126,887;130,825;135,813;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/03/1977;;1;1;128,85;93,565;110,837;22;12;1;1;1;;0;111,599;113,469;112,532;110,669;107,895;104,24;100,632;98,847;97,074;95,313;95,313;93,565;93,565;95,313;100,632;105,149;111,599;120,106;117,244;118,195;122,995;128,85;128,85;128,85;128,85;126,887;122,995;118,195;113,469;107,895;105,149;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1977;;1;1;227,529;99,738;146,115;5;23;1;1;1;;0;181,208;192,422;208,535;220,335;227,529;225,121;217,956;206,204;193,557;180,1;165,93;146,001;129,837;121,066;117,244;112,532;108,817;106,061;104,24;102,43;100,632;100,632;99,738;100,632;102,43;104,24;106,061;109,741;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
46830000;2;01/01/1977;;1;1;172,417;90,105;113,711;31;17;2;2;2;;0;92,695;91,829;91,829;95,313;100,632;104,24;109,741;114,408;116,296;117,244;115,35;113,469;109,741;102,43;96,192;92,695;90,105;92,695;95,313;95,313;98,847;107,895;115,35;120,106;125,91;134,81;140,872;151,155;158,479;161,657;172,417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1976;;1;1;147,028;93,565;115,677;9;19;1;1;1;;0;117,244;122,995;134,81;134,81;132,812;134,81;139,854;144,969;147,028;142,915;136,819;126,887;112,532;106,061;101,53;100,632;97,074;94,437;93,565;95,313;97,074;100,632;107,895;112,532;116,296;118,195;113,469;109,741;102,43;96,192;94,437;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1976;;1;1;130,825;88,394;107,021;25;1;1;1;1;;0;88,394;90,105;90,105;91,829;96,192;98,847;98,847;98,847;98,847;98,847;97,959;97,074;95,313;95,313;95,313;100,632;109,741;109,741;111,599;115,35;119,149;122,995;125,91;128,85;130,825;130,825;127,867;122,029;116,296;106,977;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1976;;1;1;133,809;85,01;105,932;17;24;1;1;1;;0;85,851;88,394;97,959;101,53;106,061;107,895;110,669;113,469;113,469;115,35;117,244;122,995;123,963;125,91;129,837;132,812;133,809;133,809;128,85;118,195;106,977;95,313;88,394;85,01;85,01;85,01;85,01;86,696;86,696;86,696;85,01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1976;;1;1;83,337;71,199;73,3;30;1;1;1;1;;0;71,199;71,199;71,199;71,199;71,199;71,199;71,199;71,199;71,199;71,199;73,568;73,568;75,164;75,966;75,966;74,364;73,568;73,568;71,986;71,986;71,199;71,199;71,199;71,986;71,986;71,986;75,164;78,394;80,851;83,337;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1976;;1;1;75,164;71,986;73,571;1;27;1;1;1;;0;75,164;75,164;75,164;75,164;75,164;75,164;74,364;74,364;74,364;74,364;74,364;73,568;73,568;73,568;73,568;73,568;73,568;73,568;73,568;72,775;72,775;72,775;72,775;72,775;72,775;72,775;71,986;71,986;71,986;71,986;71,986;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1976;;1;1;79,21;75,966;77,349;1;25;1;1;1;;0;79,21;79,21;78,394;78,394;78,394;78,394;78,394;78,394;78,394;78,394;78,394;77,582;77,582;77,582;77,582;77,582;76,772;76,772;76,772;76,772;76,772;76,772;76,772;76,772;75,966;75,966;75,966;75,966;75,966;75,966;75,966;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1976;;1;1;85,01;79,21;81,051;1;21;1;1;1;;0;85,01;85,01;84,172;83,337;83,337;83,337;82,505;82,505;81,676;81,676;81,676;81,676;81,676;80,851;80,851;80,029;80,029;80,029;80,029;80,029;79,21;79,21;79,21;79,21;79,21;79,21;79,21;79,21;79,21;79,21;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/05/1976;;1;1;110,669;85,01;93,728;9;27;1;1;1;;0;93,565;95,313;97,074;98,847;101,53;105,149;107,895;109,741;110,669;108,817;104,24;99,738;95,313;91,829;90,965;90,105;90,105;90,105;89,248;88,394;88,394;87,543;86,696;86,696;86,696;85,851;85,01;85,01;85,01;85,01;85,01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/04/1976;;1;1;108,817;90,105;98,825;5;25;1;1;1;;0;105,149;106,977;106,977;106,061;108,817;102,43;100,632;98,847;98,847;98,847;99,738;100,632;100,632;100,632;100,632;102,43;105,149;104,24;102,43;98,847;97,074;94,437;91,829;91,829;90,105;90,105;90,105;90,105;90,105;90,105;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/03/1976;;1;1;118,195;95,313;108,143;21;12;1;1;1;;0;116,296;117,244;117,244;117,244;116,296;115,35;112,532;108,817;106,061;101,53;97,959;95,313;97,074;98,847;101,53;105,149;108,817;112,532;115,35;117,244;118,195;117,244;114,408;110,669;106,977;103,333;100,632;100,632;98,847;100,632;102,43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1976;;1;1;150,119;100,632;120,004;22;2;1;1;1;;0;101,53;100,632;100,632;101,53;107,895;109,741;109,741;113,469;117,244;117,244;123,963;115,35;113,469;119,149;124,935;128,85;132,812;137,828;138,84;142,915;149,086;150,119;142,915;124,935;113,469;106,061;108,817;111,599;115,35;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
46830000;2;01/01/1976;;1;1;107,895;86,696;97,684;29;17;1;1;1;;0;97,074;96,192;98,847;102,43;106,061;106,061;106,061;103,333;99,738;93,565;90,105;90,105;90,105;90,105;88,394;88,394;86,696;88,394;90,105;90,105;91,829;95,313;98,847;100,632;104,24;104,24;106,061;106,977;107,895;106,061;104,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1975;;1;1;97,959;81,676;90,039;21;13;1;1;1;;0;95,313;95,313;94,437;92,695;89,248;87,543;88,394;86,696;86,696;88,394;85,851;84,172;81,676;83,337;81,676;84,172;87,543;90,105;91,829;95,313;97,959;94,437;91,829;90,105;87,543;87,543;89,248;92,695;95,313;97,074;97,074;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1975;;1;1;106,977;79,21;90,662;5;24;1;1;1;;0;92,695;97,959;102,43;106,061;106,977;106,977;105,149;103,333;99,738;91,829;87,543;82,505;81,676;85,01;84,172;86,696;89,248;90,105;89,248;86,696;82,505;81,676;80,029;79,21;81,676;83,337;85,01;86,696;90,105;93,565;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1975;;1;1;88,394;67,318;76,918;24;5;1;1;1;;0;68,86;68,087;68,087;68,087;67,318;67,318;67,318;68,087;68,86;69,637;70,416;71,986;73,568;75,164;76,772;79,21;78,394;76,772;76,772;80,029;80,029;81,676;85,01;88,394;88,394;86,696;88,394;86,696;85,01;85,01;88,394;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1975;;1;1;70,416;68,087;69,224;1;22;1;1;1;;0;70,416;70,416;70,416;70,416;70,416;70,416;69,637;69,637;69,637;69,637;69,637;69,637;69,637;69,637;68,86;68,86;68,86;68,86;68,86;68,86;68,86;68,087;68,087;68,087;68,087;68,087;68,087;68,087;68,86;69,637;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1975;;1;1;75,164;71,199;72,804;1;26;1;1;1;;0;75,164;75,164;74,364;74,364;74,364;73,568;73,568;73,568;73,568;73,568;73,568;73,568;72,775;72,775;72,775;72,775;72,775;72,775;72,775;71,986;71,986;71,986;71,986;71,986;71,986;71,199;71,199;71,199;71,199;71,199;71,199;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1975;;1;1;80,029;75,164;77,404;11;29;1;1;1;;0;78,394;77,582;77,582;77,582;77,582;78,394;78,394;78,394;79,21;79,21;80,029;80,029;80,029;79,21;78,394;77,582;76,772;76,772;76,772;76,772;76,772;76,772;75,966;75,966;75,966;75,966;75,966;75,966;75,164;75,164;75,164;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1975;;1;1;82,505;78,394;80,252;1;25;1;1;1;;0;82,505;82,505;82,505;81,676;81,676;81,676;81,676;81,676;81,676;81,676;80,851;80,851;80,029;80,029;80,029;80,029;80,029;80,029;80,029;79,21;79,21;79,21;79,21;79,21;78,394;78,394;78,394;78,394;78,394;78,394;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/05/1975;;1;1;90,965;82,505;86,707;1;31;1;1;1;;0;90,965;90,965;90,105;90,105;89,248;89,248;89,248;88,394;88,394;88,394;87,543;86,696;86,696;86,696;86,696;86,696;86,696;86,696;85,851;85,851;85,851;85,851;85,01;85,01;84,172;84,172;84,172;83,337;83,337;83,337;82,505;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/04/1975;;1;1;133,809;92,695;113,234;13;30;1;1;1;;0;121,066;122,029;116,296;110,669;108,817;110,669;106,977;104,24;113,469;116,296;122,995;129,837;133,809;133,809;130,825;129,837;126,887;122,995;120,106;116,296;112,532;108,817;105,149;101,53;98,847;97,074;95,313;93,565;93,565;92,695;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/03/1975;;1;1;119,149;90,965;101,879;31;1;1;1;1;;0;90,965;91,829;90,965;91,829;92,695;94,437;98,847;98,847;99,738;102,43;106,061;110,669;113,469;113,469;112,532;108,817;105,149;101,53;97,959;97,074;97,074;97,074;97,959;95,313;95,313;97,959;103,333;109,741;110,669;115,35;119,149;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1975;;1;1;130,825;92,695;106,133;1;28;1;1;1;;0;130,825;113,469;105,149;106,977;106,061;112,532;113,469;115,35;122,995;126,887;124,935;122,029;115,35;108,817;103,333;98,847;97,959;96,192;95,313;93,565;93,565;95,313;96,192;97,074;97,074;95,313;94,437;92,695;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
46830000;2;01/01/1975;;1;1;154,269;79,534;103,751;29;17;1;1;1;;0;109,698;110,978;114,849;113,553;109,698;102,136;98,43;95,988;92,367;88,797;87,619;86,446;84,119;84,119;81,815;81,815;79,534;79,534;79,534;79,534;79,534;82,964;94,775;109,698;125,41;134,61;141,687;147,947;154,269;143,941;140,872;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1974;;1;1;124,071;77,278;93,511;13;23;1;1;1;;0;88,797;84,119;81,815;80,671;79,534;81,815;89,981;97,206;102,136;109,698;114,849;120,087;124,071;120,087;108,424;102,136;94,775;88,797;86,446;82,964;79,534;79,534;77,278;77,278;77,278;80,671;87,619;93,568;99,66;102,136;105,892;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1974;;1;1;142,577;78,403;108,419;19;8;1;1;1;;0;98,43;98,43;98,43;97,206;92,367;86,446;82,964;78,403;85,28;88,797;95,988;99,66;110,978;120,087;128,487;135,49;136,371;139,91;142,577;141,687;138,138;134,61;122,738;107,156;98,43;99,66;103,383;100,895;97,206;92,367;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1974;;1;1;108,424;67,423;85,203;28;2;1;1;1;;0;68,493;67,423;67,423;67,423;67,423;67,423;67,423;67,423;67,423;67,423;69,57;73,938;79,534;86,446;95,988;102,136;104,635;103,383;97,206;93,568;91,171;88,797;86,446;85,28;92,367;99,66;104,635;108,424;105,892;102,136;94,775;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1974;;1;1;73,938;68,493;71,347;17;29;1;1;1;;0;72,837;72,837;72,837;71,742;71,742;71,742;71,742;71,742;71,742;70,653;70,653;70,653;70,653;70,653;70,653;72,837;73,938;73,938;72,837;72,837;71,742;71,742;70,653;70,653;70,653;69,57;69,57;69,57;68,493;68,493;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1974;;1;1;79,534;73,938;76,346;1;27;1;1;1;;0;79,534;79,534;79,534;79,534;78,403;78,403;77,278;77,278;77,278;77,278;77,278;77,278;77,278;76,158;76,158;76,158;76,158;76,158;75,045;75,045;75,045;75,045;75,045;75,045;75,045;75,045;73,938;73,938;73,938;73,938;73,938;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1974;;1;1;86,446;79,534;83,009;1;28;1;1;1;;0;86,446;85,28;85,28;85,28;85,28;85,28;84,119;84,119;84,119;84,119;84,119;84,119;84,119;84,119;84,119;82,964;82,964;82,964;82,964;82,964;82,964;81,815;81,815;81,815;80,671;80,671;80,671;79,534;79,534;79,534;79,534;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1974;;1;1;108,424;86,446;93,686;6;28;1;1;1;;0;93,568;95,988;99,66;102,136;107,156;108,424;105,892;102,136;99,66;97,206;95,988;93,568;93,568;93,568;92,367;91,171;91,171;91,171;89,981;89,981;88,797;88,797;87,619;88,797;87,619;87,619;87,619;86,446;86,446;86,446;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/05/1974;;1;1;148,846;93,568;113,632;4;27;1;1;1;;0;136,371;145,256;146,152;148,846;144,362;139,91;137,254;137,254;133,731;131,103;128,487;121,41;113,553;108,424;105,892;103,383;100,895;99,66;98,43;98,43;97,206;97,206;95,988;95,988;94,775;94,775;93,568;93,568;93,568;93,568;93,568;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/04/1974;;1;1;173,591;104,635;129,567;1;25;1;1;1;;0;173,591;164,324;151,552;143,469;140,798;139,91;135,49;134,61;136,371;138,138;134,61;131,103;131,103;133,731;135,49;134,61;134,61;131,103;126,75;121,41;117,457;112,263;109,698;107,156;104,635;105,892;110,978;108,424;110,978;126,75;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/03/1974;;1;1;194,381;113,553;152,492;22;1;1;1;1;;0;113,553;117,457;118,769;116,151;116,151;118,769;118,769;118,769;117,457;128,487;127,618;130,23;139,023;149,747;153,362;156,997;161,568;166,168;173,591;175,459;190,561;194,381;188,657;184,864;179,207;176,394;176,394;178,268;180,147;180,147;180,147;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1974;;1;1;141,687;112,263;123,883;11;17;1;1;1;;0;118,769;114,849;117,457;122,738;125,41;126,75;128,487;131,978;133,731;134,61;141,687;137,254;133,731;130,23;122,738;116,151;112,263;114,849;116,151;116,151;116,151;117,457;121,41;126,75;125,41;124,071;122,738;118,769;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
46830000;2;01/01/1974;;1;1;135,49;87,619;115,693;27;17;1;1;1;;0;107,156;107,156;107,156;108,424;112,263;122,738;127,618;133,731;134,61;133,731;129,358;116,151;103,383;92,367;88,797;88,797;87,619;91,171;99,66;105,892;110,978;113,553;125,41;125,41;129,358;131,103;135,49;134,61;131,103;127,618;124,071;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1973;;1;1;117,457;89,981;104,862;21;14;1;1;1;;0;112,263;114,849;112,263;109,698;107,156;102,136;98,43;98,43;99,66;100,895;100,895;97,206;92,367;89,981;91,171;94,775;100,895;97,206;102,136;110,978;117,457;113,553;105,892;104,635;103,383;105,892;109,698;116,151;116,151;113,553;110,978;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1973;;1;1;107,156;75,045;86,864;30;18;1;1;1;;0;92,367;93,568;93,568;93,568;91,171;91,171;87,619;85,28;86,446;86,446;86,446;85,28;84,119;81,815;81,815;79,534;76,158;75,045;76,158;76,158;78,403;82,964;85,28;87,619;91,171;91,171;89,981;88,797;99,66;107,156;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1973;;1;1;134,61;62,165;92,076;25;1;1;1;1;;0;62,165;67,423;71,742;73,938;75,045;76,158;76,158;73,938;70,653;68,493;67,423;67,423;69,57;71,742;72,837;77,278;80,671;87,619;97,206;118,769;125,41;128,487;129,358;132,854;134,61;134,61;127,618;114,849;105,892;99,66;94,775;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1973;;1;1;62,165;60,106;61,169;1;21;1;1;1;;0;62,165;62,165;62,165;62,165;62,165;62,165;62,165;62,165;62,165;62,165;62,165;61,132;61,132;61,132;61,132;61,132;61,132;61,132;61,132;61,132;60,106;60,106;60,106;60,106;60,106;60,106;60,106;60,106;60,106;60,106;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1973;;1;1;67,423;62,165;64,526;1;28;1;1;1;;0;67,423;66,359;66,359;66,359;66,359;65,301;65,301;65,301;65,301;65,301;65,301;65,301;65,301;65,301;65,301;65,301;64,249;64,249;64,249;64,249;64,249;63,204;63,204;63,204;63,204;63,204;63,204;62,165;62,165;62,165;62,165;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1973;;1;1;71,742;67,423;68,846;1;20;1;1;1;;0;71,742;71,742;71,742;70,653;70,653;70,653;70,653;69,57;69,57;69,57;69,57;69,57;68,493;68,493;68,493;68,493;68,493;68,493;68,493;67,423;67,423;67,423;67,423;67,423;67,423;67,423;67,423;67,423;67,423;67,423;67,423;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1973;;1;1;78,403;72,837;75,126;1;25;1;1;1;;0;78,403;78,403;77,278;77,278;77,278;77,278;77,278;76,158;76,158;76,158;75,045;75,045;75,045;75,045;75,045;75,045;73,938;73,938;73,938;73,938;75,045;75,045;75,045;73,938;72,837;72,837;72,837;72,837;72,837;72,837;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
